observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,scientificName,count,lifeStage,sex,behavior,individualID,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationComments
9f86ebd1-88bb-494c-b344-0e3ad087ae05,DIOPSIS-231_Boer1_-_Controle_1,f24b4917-79f0-43c3-b4d2-6a016d1b7a67,,2025-07-01T22:38:58,2025-07-01T22:38:58,detection,animal,Chironomidae,1,,,,object_11503,0.722769863020399,0.36910400390625,0.05818265427731095,0.07631127251519104,machine,Diopsis 2025,,0.999979376792908,"{body_length_mm: 12.9697436771318}, {biomass_mg: 25.3589237994245}"
1e7c6eb0-0f84-454e-a1db-ed2e1cc49415,DIOPSIS-231_Boer1_-_Controle_1,f24b4917-79f0-43c3-b4d2-6a016d1b7a67,,2025-07-01T22:38:58,2025-07-01T22:38:58,detection,animal,Chironomidae,1,,,,object_11512,0.733609360327108,0.796444023980035,0.03276635171575004,0.04324598524305501,machine,Diopsis 2025,,0.99554032087326,"{body_length_mm: 3.04645570359653}, {biomass_mg: 0.561696550582958}"
e530606e-3b3d-4485-82f1-7dc9fda6d96e,DIOPSIS-231_Boer1_-_Controle_1,f24b4917-79f0-43c3-b4d2-6a016d1b7a67,,2025-07-01T22:38:58,2025-07-01T22:38:58,detection,animal,Chironomidae,1,,,,object_11488,0.837580354464472,0.598299560546875,0.06523639252269398,0.08184807671440997,machine,Diopsis 2025,,0.999919891357422,"{body_length_mm: 13.0055479867621}, {biomass_mg: 25.5434538331217}"
dc9fb99e-2688-4e05-ab26-02bbd7d3169a,DIOPSIS-231_Boer1_-_Controle_1,f24b4917-79f0-43c3-b4d2-6a016d1b7a67,,2025-07-01T22:38:58,2025-07-01T22:38:58,detection,animal,Crambidae,1,,,,object_11495,0.438319745963324,0.687032199435764,0.05811881700620897,0.07715406629774302,machine,Diopsis 2025,,0.973486721515656,"{body_length_mm: 8.100662525976}, {biomass_mg: 7.3541125882259}"
e52b7b39-5f8b-4e02-ba71-df18e6452d2c,DIOPSIS-231_Boer1_-_Controle_1,f24b4917-79f0-43c3-b4d2-6a016d1b7a67,,2025-07-01T22:38:58,2025-07-01T22:38:58,detection,animal,Crambidae,1,,,,object_11508,0.623226363193213,0.443174947102865,0.05334696825438201,0.07571434868706606,machine,Diopsis 2025,,0.937196493148804,"{body_length_mm: 7.92393378296596}, {biomass_mg: 6.93961948517598}"
74bd35bb-1f2f-48ce-a756-21e4edb6c688,DIOPSIS-231_Boer1_-_Controle_1,f24b4917-79f0-43c3-b4d2-6a016d1b7a67,,2025-07-01T22:38:58,2025-07-01T22:38:58,detection,unknown,Too small for identification,1,,,,object_11506,0.852915462946056,0.0457629648844401,0.03945000701038193,0.0529118347167968,machine,Diopsis 2025,,1.0,"{body_length_mm: 1.71711045361135}, {biomass_mg: 0.124348515615406}"
18e0bf9b-3849-47b7-bd51-1f4466f4fcd6,DIOPSIS-231_Boer1_-_Controle_1,2d85f723-8040-4f3c-9eb3-2d1b090f8bcb,,2025-07-02T00:13:36,2025-07-02T00:13:36,detection,animal,Chironomidae,1,,,,object_12260,0.246228226039167,0.873588392469618,0.051399422010317,0.07034925672743109,machine,Diopsis 2025,,0.99920928478241,"{body_length_mm: 8.12918573033541}, {biomass_mg: 7.42241078257913}"
3838cb27-4353-4d4a-9670-0a84ab5fbb69,DIOPSIS-231_Boer1_-_Controle_1,2d85f723-8040-4f3c-9eb3-2d1b090f8bcb,,2025-07-02T00:13:36,2025-07-02T00:13:36,detection,animal,Chironomidae,1,,,,object_12283,0.513705296588063,0.376621365017361,0.05517353955811799,0.07376539442274299,machine,Diopsis 2025,,0.844298422336578,"{body_length_mm: 9.79307703414426}, {biomass_mg: 12.1126362091067}"
fb1e8eb5-d46d-41ab-8caf-64155f39cfb5,DIOPSIS-231_Boer1_-_Controle_1,2d85f723-8040-4f3c-9eb3-2d1b090f8bcb,,2025-07-02T00:13:36,2025-07-02T00:13:36,detection,animal,Chironomidae,1,,,,object_12289,0.865578678494105,0.336558736165365,0.024397657391225014,0.032569715711805,machine,Diopsis 2025,,0.725224912166596,"{body_length_mm: 4.03077616212774}, {biomass_mg: 1.17298777816624}"
cc90813d-c220-4acc-9875-daaf6feeda19,DIOPSIS-231_Boer1_-_Controle_1,2d85f723-8040-4f3c-9eb3-2d1b090f8bcb,,2025-07-02T00:13:36,2025-07-02T00:13:36,detection,animal,Crambidae,1,,,,object_12267,0.0939271063955877,0.011080207824707,0.0569644730556783,0.07361753251817489,machine,Diopsis 2025,,0.999914050102234,"{body_length_mm: 18.7383895994875}, {biomass_mg: 66.7432130482599}"
2598d414-ed8e-44e9-b4a0-eee28e6631a8,DIOPSIS-231_Boer1_-_Controle_1,2d85f723-8040-4f3c-9eb3-2d1b090f8bcb,,2025-07-02T00:13:36,2025-07-02T00:13:36,detection,animal,Crambidae,1,,,,object_12244,0.358199258081503,0.881175198025174,0.044830500582025035,0.062111816406250075,machine,Diopsis 2025,,0.960982799530029,"{body_length_mm: 10.4036607884654}, {biomass_mg: 14.2010650744306}"
9e778d75-9df3-4628-95ee-3db7e06de5ba,DIOPSIS-231_Boer1_-_Controle_1,2d85f723-8040-4f3c-9eb3-2d1b090f8bcb,,2025-07-02T00:13:36,2025-07-02T00:13:36,detection,animal,Crambidae,1,,,,object_12290,0.578642525139556,0.57945793999566,0.054138030751121,0.07021599663628397,machine,Diopsis 2025,,0.981706202030182,"{body_length_mm: 3.66770995064955}, {biomass_mg: 0.915124244716056}"
c8fe0afb-61e3-4e31-b892-bed14bf8c14d,DIOPSIS-231_Boer1_-_Controle_1,2d85f723-8040-4f3c-9eb3-2d1b090f8bcb,,2025-07-02T00:13:36,2025-07-02T00:13:36,detection,animal,Miridae,1,,,,object_12253,0.236006951690317,0.663421020507813,0.039567721307974035,0.05347025553385398,machine,Diopsis 2025,,0.572393119335175,"{body_length_mm: 4.29998567515787}, {biomass_mg: 1.39039913150492}"
0df54f8f-cfb8-4fa9-a624-eab8c639f9b4,DIOPSIS-231_Boer1_-_Controle_1,2d85f723-8040-4f3c-9eb3-2d1b090f8bcb,,2025-07-02T00:13:36,2025-07-02T00:13:36,detection,unknown,Plutellidae,1,,,,object_12285,0.472351685589263,0.251443549262153,0.03870994300396502,0.05482177734374999,machine,Diopsis 2025,,0.499270856380463,"{body_length_mm: 3.60560923296112}, {biomass_mg: 0.874933656522023}"
71a40367-08d6-4041-afa5-d8188930f07e,DIOPSIS-231_Boer1_-_Controle_1,2d85f723-8040-4f3c-9eb3-2d1b090f8bcb,,2025-07-02T00:13:36,2025-07-02T00:13:36,detection,unknown,Too small for identification,1,,,,object_12249,0.350178331683992,0.823680284288194,0.024011576912041033,0.031732109917535056,machine,Diopsis 2025,,1.0,"{body_length_mm: 1.55784533319624}, {biomass_mg: 0.096263192951114}"
abc03001-a69b-4d88-875f-ccdb7d496c36,DIOPSIS-231_Boer1_-_Controle_1,fea8f7b6-dfee-403d-880b-2c206f66e964,,2025-07-02T00:18:51,2025-07-02T00:18:51,detection,animal,Chironomidae,1,,,,object_12260,0.245015699994783,0.868690049913194,0.05681797339641598,0.07727267795138903,machine,Diopsis 2025,,0.981713235378265,"{body_length_mm: 10.0171945847269}, {biomass_mg: 12.8553387198788}"
b3abb30e-5afe-4794-953b-8930c394a1e6,DIOPSIS-231_Boer1_-_Controle_1,fea8f7b6-dfee-403d-880b-2c206f66e964,,2025-07-02T00:18:51,2025-07-02T00:18:51,detection,unknown,Chironomidae,1,,,,object_12249,0.350555368974332,0.824459635416667,0.022878223349137028,0.030122680664061985,machine,Diopsis 2025,,0.495453536510468,"{body_length_mm: 2.33630502268354}, {biomass_mg: 0.279482070420237}"
c328282b-1bc2-47cc-bfcc-1b84d73d3882,DIOPSIS-231_Boer1_-_Controle_1,fea8f7b6-dfee-403d-880b-2c206f66e964,,2025-07-02T00:18:51,2025-07-02T00:18:51,detection,animal,Chironomidae,1,,,,object_12322,0.638138403279555,0.627941419813368,0.046331746351340075,0.06111151801215298,machine,Diopsis 2025,,0.885265350341797,"{body_length_mm: 7.44618233804001}, {biomass_mg: 5.89259778730064}"
5f049d15-5e58-47b1-8614-34a6075c92ba,DIOPSIS-231_Boer1_-_Controle_1,fea8f7b6-dfee-403d-880b-2c206f66e964,,2025-07-02T00:18:51,2025-07-02T00:18:51,detection,animal,Crambidae,1,,,,object_12326,0.219662062910841,0.479756401909722,0.05795680382016899,0.07784037272135402,machine,Diopsis 2025,,0.665374934673309,"{body_length_mm: 20.3795006297223}, {biomass_mg: 83.2339029504141}"
db1fde86-edb1-434f-848d-555127580bfb,DIOPSIS-231_Boer1_-_Controle_1,fea8f7b6-dfee-403d-880b-2c206f66e964,,2025-07-02T00:18:51,2025-07-02T00:18:51,detection,animal,Crambidae,1,,,,object_12305,0.521703806066752,0.662642686631945,0.05035996476875493,0.06874905056423597,machine,Diopsis 2025,,0.883108615875244,"{body_length_mm: 10.3257681874082}, {biomass_mg: 13.9231368015119}"
9a7e801d-2208-4652-9ac9-6842aa25fa6b,DIOPSIS-231_Boer1_-_Controle_1,fea8f7b6-dfee-403d-880b-2c206f66e964,,2025-07-02T00:18:51,2025-07-02T00:18:51,detection,animal,Plutellidae,1,,,,object_12311,0.734490090499139,0.328840840657552,0.042017406533675916,0.055690273708767,machine,Diopsis 2025,,0.975872993469238,"{body_length_mm: 5.27596936460357}, {biomass_mg: 2.38109219780515}"
e7ec0f59-d831-4524-9359-982a7fb9357e,DIOPSIS-231_Boer1_-_Controle_1,fea8f7b6-dfee-403d-880b-2c206f66e964,,2025-07-02T00:18:51,2025-07-02T00:18:51,detection,unknown,Too small for identification,1,,,,object_12327,0.667589598386634,0.825924140082465,0.023193206532372,0.030980631510417078,machine,Diopsis 2025,,1.0,"{body_length_mm: 2.10235474334544}, {biomass_mg: 0.211757125153861}"
575be6af-1551-40f9-89f8-357bfc77b4a9,DIOPSIS-231_Boer1_-_Controle_1,fea8f7b6-dfee-403d-880b-2c206f66e964,,2025-07-02T00:18:51,2025-07-02T00:18:51,detection,unknown,Too small for identification,1,,,,object_12325,0.865434904528381,0.174978925916884,0.021223116000625986,0.028057708740234,machine,Diopsis 2025,,1.0,"{body_length_mm: 1.98105977005606}, {biomass_mg: 0.181118113827421}"
4d23e636-e7f5-4cda-b699-0e8b5819bcf5,DIOPSIS-231_Boer1_-_Controle_1,b7df2fc8-8f5b-4b13-ac84-6d2bb6b23df1,,2025-07-02T04:54:12,2025-07-02T04:54:12,detection,animal,Diptera,1,,,,object_12916,0.152908032246942,0.26557851155599,0.057536805014378994,0.07678382025824598,machine,Diopsis 2025,,0.832013309001923,"{body_length_mm: 10.8985272439774}, {biomass_mg: 8.18278880622707}"
9db0957b-36bd-473f-959a-1901b3bd9f32,DIOPSIS-231_Boer6_-_Controle_1,a96a6d24-c97d-4b50-a99c-ef7217be70a1,,2025-07-09T19:30:41,2025-07-09T19:30:41,detection,animal,Lepidoptera,1,,,,object_12936,0.639179312526085,0.347450459798177,0.02460577810348008,0.03294182671440998,machine,Diopsis 2025,,0.765734791755676,"{body_length_mm: 3.90691484364373}, {biomass_mg: 0.98872915986082}"
18cadfed-1ecd-4d69-92f5-8bbbd86cbf2c,DIOPSIS-231_Boer6_-_Controle_1,4958cc87-e481-4a81-82dc-235ad5971402,,2025-07-11T22:53:04,2025-07-11T22:53:04,detection,animal,Caenidae,1,,,,object_13115,0.464364537412615,0.642423231336806,0.02337891032580297,0.031599934895833015,machine,Diopsis 2025,,0.999981701374054,"{body_length_mm: 3.62244850949427}, {biomass_mg: 0.885721314590884}"
df3c0378-d6bf-41b9-a8bf-b3c317ec353f,DIOPSIS-231_Boer6_-_Controle_1,45466c97-9252-458c-b44a-271d990e7b96,,2025-07-12T01:25:54,2025-07-12T01:25:54,detection,animal,Caenidae,1,,,,object_13152,0.465208075878417,0.64396965874566,0.02152334987022697,0.02855041503906197,machine,Diopsis 2025,,0.874328307807446,"{body_length_mm: 3.65598889245699}, {biomass_mg: 0.907452823999589}"
b67527df-acf8-4e1d-bd7a-3f8c79e19c8e,DIOPSIS-231_Boer6_-_Controle_1,45466c97-9252-458c-b44a-271d990e7b96,,2025-07-12T01:25:54,2025-07-12T01:25:54,detection,animal,Crambidae,1,,,,object_13151,0.0082892448157818,0.820247599283854,0.0520348174743143,0.07194769965277792,machine,Diopsis 2025,,0.982354819774628,"{body_length_mm: 11.5950704078646}, {biomass_mg: 18.8868821629502}"
7d49fd7b-5fa5-4af9-ad64-9f20a181b794,DIOPSIS-231_Boer6_-_Controle_1,13921f78-3435-40a4-a7aa-f0ec70248e59,,2025-07-12T17:20:53,2025-07-12T17:20:53,detection,animal,Caenidae,1,,,,object_13182,0.460631509058066,0.647945421006944,0.023835349361566005,0.03167453342013904,machine,Diopsis 2025,,0.998730674386024,"{body_length_mm: 1.13483390340848}, {biomass_mg: 0.0418401476910106}"
8a8ad68e-5f07-4f72-b754-ba403ba82337,DIOPSIS-231_Boer6_-_Controle_1,13921f78-3435-40a4-a7aa-f0ec70248e59,,2025-07-12T17:20:53,2025-07-12T17:20:53,detection,animal,Insecta,1,,,,object_13185,0.640172331082403,0.347303398980035,0.02247082132329903,0.029953104654947993,machine,Diopsis 2025,,0.546216905117035,"{body_length_mm: 1.71189358969778}, {biomass_mg: 0.101547836076634}"
da62db07-0a90-45f0-8613-c6f064f360ff,DIOPSIS-231_Boer6_-_Controle_1,a205e66b-eb46-462a-b136-bc4ff33fa746,,2025-07-12T22:33:54,2025-07-12T22:33:54,detection,animal,Caenidae,1,,,,object_13205,0.461524008112479,0.650870768229167,0.021424409742148987,0.028723687065971948,machine,Diopsis 2025,,0.999586671590805,"{body_length_mm: 4.56745955501005}, {biomass_mg: 1.62954269205745}"
5c8160a9-d739-44fb-a6cf-b1fd3765adbb,DIOPSIS-231_Boer6_-_Controle_1,a205e66b-eb46-462a-b136-bc4ff33fa746,,2025-07-12T22:33:54,2025-07-12T22:33:54,detection,animal,Chironomidae,1,,,,object_13206,0.717864735496661,0.722971530490451,0.06286238987179205,0.081187472873264,machine,Diopsis 2025,,0.999976754188538,"{body_length_mm: 6.65667332915591}, {biomass_mg: 4.38821410058724}"
4f6577b3-6e22-4e8f-8896-b10309f18caf,DIOPSIS-231_Boer6_-_Controle_1,d9051f51-7c9e-49ad-8bec-d6f11d779a23,,2025-07-13T11:54:31,2025-07-13T11:54:31,detection,animal,Caenidae,1,,,,object_13348,0.460684290712385,0.649629855685764,0.022627739755060994,0.03038208007812493,machine,Diopsis 2025,,0.799938833713532,"{body_length_mm: 6.10691574403711}, {biomass_mg: 3.4981056809846}"
3c835bd5-ce1d-4209-ba8a-bca022879dad,DIOPSIS-231_Boer6_-_Controle_1,d9051f51-7c9e-49ad-8bec-d6f11d779a23,,2025-07-13T11:54:31,2025-07-13T11:54:31,detection,unknown,Too small for identification,1,,,,object_13372,0.362209670332716,0.0402828894721137,0.024705813603727977,0.03294642130533851,machine,Diopsis 2025,,1.0,"{body_length_mm: 2.66288522471208}, {biomass_mg: 0.39427404894095}"
d5717de9-61ea-4ea3-9acc-7a72297270fe,DIOPSIS-231_Boer6_-_Controle_1,913bf0b2-01b7-44c9-9f95-a52c50017656,,2025-07-13T15:52:32,2025-07-13T15:52:32,detection,animal,Chironomidae,1,,,,object_13381,0.460536186205525,0.649665323893229,0.022910396722402027,0.030602959526910056,machine,Diopsis 2025,,0.99992847442627,"{body_length_mm: 9.29968871529148}, {biomass_mg: 10.5728769510674}"
a290f5e5-9261-44ea-ab97-8635be8c1185,DIOPSIS-231_Boer6_-_Controle_1,812b964e-f622-4ade-afdb-e0014e863957,,2025-07-13T15:57:42,2025-07-13T15:57:42,detection,animal,Caenidae,1,,,,object_13381,0.460301216138225,0.649761352539063,0.022963229324264978,0.030864800347222054,machine,Diopsis 2025,,0.999933123588562,"{body_length_mm: 2.95474047969654}, {biomass_mg: 0.518307059614711}"
1ce1e1da-ff10-4f54-8b8f-09ca7fbe58ed,DIOPSIS-231_Boer6_-_Controle_1,fb578e9b-f4f3-4bd9-9f6a-72c2dc5de4b7,,2025-07-13T21:03:07,2025-07-13T21:03:07,detection,animal,Auchenorrhyncha indet.,1,,,,object_13523,0.690196093016355,0.346034037272135,0.022714095840072,0.029760843912761015,machine,Diopsis 2025,,0.937119543552399,"{body_length_mm: 4.71632749968905}, {biomass_mg: 1.77296293120861}"
b9a70fa1-3d77-407e-bb41-4734eb655a01,DIOPSIS-231_Boer6_-_Controle_1,fb578e9b-f4f3-4bd9-9f6a-72c2dc5de4b7,,2025-07-13T21:03:07,2025-07-13T21:03:07,detection,animal,Cicadellidae,1,,,,object_13524,0.478716664003808,0.400816073947483,0.02175989931135297,0.028989495171441004,machine,Diopsis 2025,,0.601938724517822,"{body_length_mm: 4.10145073348818}, {biomass_mg: 1.22785441900049}"
420906e5-d73c-426a-b3d1-21d190e9915d,DIOPSIS-231_Boer6_-_Controle_1,69cc3ebc-a4ff-494f-b95a-6d2e3f0157fc,,2025-07-13T21:14:03,2025-07-13T21:14:03,detection,animal,Auchenorrhyncha indet.,1,,,,object_13568,0.627530513502322,0.251167992485894,0.023541178249555927,0.031014862060546988,machine,Diopsis 2025,,0.711443424224854,"{body_length_mm: 5.62312588361107}, {biomass_mg: 2.81554766938118}"
40fae8b7-9a09-497c-a8c2-132644625f73,DIOPSIS-231_Boer6_-_Controle_1,5ab7c970-13d3-4188-8ac5-8d577bab7686,,2025-07-14T00:43:50,2025-07-14T00:43:50,detection,unknown,Lepidoptera,1,,,,object_14510,0.757717431885173,0.457805718315972,0.03951562744548198,0.054129909939236,machine,Diopsis 2025,,0.487871944904327,"{body_length_mm: 4.23769512983528}, {biomass_mg: 0.98872915986082}"
74293302-2a01-49b7-ab39-c956c768917c,DIOPSIS-231_Boer6_-_Controle_1,1cae7954-b7ba-49e1-8ee8-510650b88a1e,,2025-07-14T01:08:55,2025-07-14T01:08:55,detection,animal,Auchenorrhyncha indet.,1,,,,object_14571,0.575482147165849,0.373567131890191,0.021121271862610036,0.027516852484809007,machine,Diopsis 2025,,0.626054883003235,"{body_length_mm: 5.13468306733345}, {biomass_mg: 2.21703288120963}"
ca9ee98a-eedb-4fc4-9526-1b8a5ca6a7ae,DIOPSIS-231_Boer6_-_Controle_1,b49fb634-1d86-4717-b824-5a6dd6faf96e,,2025-07-14T01:44:56,2025-07-14T01:44:56,detection,unknown,Caenidae,1,,,,object_14628,0.50957207528498,0.637935248480903,0.020863884876486938,0.027306586371528052,machine,Diopsis 2025,,0.499969124794006,"{body_length_mm: 5.63295290348895}, {biomass_mg: 2.82850695357853}"
614043e4-f0aa-4bf8-804f-51fca38bb00c,DIOPSIS-231_Boer6_-_Controle_1,373bfec5-60b0-4268-9efa-8100d206aaaa,,2025-07-14T10:50:20,2025-07-14T10:50:20,detection,animal,Caenidae,1,,,,object_14772,0.46109365421862,0.649002278645833,0.02351835375039102,0.031228705512152954,machine,Diopsis 2025,,0.999864935874939,"{body_length_mm: 6.18986511778946}, {biomass_mg: 3.62445550486693}"
0dd6a8db-d490-478a-bc55-51d1888a0021,DIOPSIS-231_Boer6_-_Controle_1,373bfec5-60b0-4268-9efa-8100d206aaaa,,2025-07-14T10:50:20,2025-07-14T10:50:20,detection,animal,Insecta,1,,,,object_14875,0.640334446163528,0.347167460123698,0.022429706656276083,0.029837002224392006,machine,Diopsis 2025,,0.537467896938324,"{body_length_mm: 3.46389291034681}, {biomass_mg: 0.588916029233402}"
f8dda76a-d816-4976-882b-e2e40cfc345a,DIOPSIS-231_Boer6_-_Controle_1,d12e88e2-d2e2-4315-a4ff-b63c2897c6ca,,2025-07-14T13:22:33,2025-07-14T13:22:33,detection,unknown,Caenidae,1,,,,object_14772,0.460911924333525,0.649735378689236,0.023260864869182996,0.03095960828993094,machine,Diopsis 2025,,0.499768972396851,"{body_length_mm: 9.88099217046159}, {biomass_mg: 12.4007146684314}"
6c624491-4f9e-4d12-81cc-af3d81faa025,DIOPSIS-231_Boer6_-_Controle_1,749b6a0f-e620-4f7e-9a08-14126cd84dd3,,2025-07-15T15:58:04,2025-07-15T15:58:04,detection,animal,Caenidae,1,,,,object_14999,0.42519051324147,0.887067532009549,0.022900156266302985,0.029874945746526937,machine,Diopsis 2025,,0.664406359195709,"{body_length_mm: 4.97418510653429}, {biomass_mg: 2.039388492209}"
5b2674ab-3f8e-40c3-a8c3-34cc6fa43aaa,DIOPSIS-231_Boer2_-_Drukdrainage_1,23be30ce-fe82-4c60-ad66-1c448ff318ba,,2025-07-17T06:03:42,2025-07-17T06:03:42,detection,animal,Caenidae,1,,,,object_15110,0.587379926831177,0.537273966471354,0.025661614980044933,0.033975897894965024,machine,Diopsis 2025,,0.532518148422241,"{body_length_mm: 5.48316044667353}, {biomass_mg: 1.7892946830794}"
f165185b-1e69-49d0-80c4-b38acd5cb112,DIOPSIS-231_Boer2_-_Drukdrainage_1,b4417bfd-27ab-4266-aa0a-c7d48ee73201,,2025-07-17T23:28:39,2025-07-17T23:28:39,detection,animal,Diptera,1,,,,object_15190,0.640390692250757,0.354762403700087,0.024271256537587993,0.032424587673611005,machine,Diopsis 2025,,0.633765161037445,"{body_length_mm: 3.42247979341573}, {biomass_mg: 0.630525659669587}"
d1d7d0a8-6040-4dde-a647-9b8ed305955e,DIOPSIS-231_Boer2_-_Drukdrainage_1,36d1c2f4-43f0-4235-9ef3-72a91f0299b1,,2025-07-18T07:33:06,2025-07-18T07:33:06,detection,animal,Formicidae,1,,,,object_15220,0.833323330632434,0.384699944390191,0.027378445276633023,0.036293097601997004,machine,Diopsis 2025,,0.696275591850281,"{body_length_mm: 4.70381170271295}, {biomass_mg: 1.76061568286005}"
f97bd48e-0399-4335-ad4e-4a9a0a641845,DIOPSIS-231_Boer2_-_Drukdrainage_1,c9086889-6366-409e-8562-67e842116e55,,2025-07-18T22:34:16,2025-07-18T22:34:16,detection,animal,Auchenorrhyncha indet.,1,,,,object_15610,0.471807311094663,0.593858913845486,0.022570474716975986,0.02959974500868101,machine,Diopsis 2025,,0.542529404163361,"{body_length_mm: 4.50465571777751}, {biomass_mg: 1.57127164734893}"
0c9f0b8c-0845-45ae-9469-5dea15b06858,DIOPSIS-231_Boer2_-_Drukdrainage_1,c9086889-6366-409e-8562-67e842116e55,,2025-07-18T22:34:16,2025-07-18T22:34:16,detection,animal,Auchenorrhyncha indet.,1,,,,object_15611,0.524628093127217,0.737662556966146,0.022828218335898987,0.03015306260850703,machine,Diopsis 2025,,0.958245992660522,"{body_length_mm: 4.73335165583527}, {biomass_mg: 1.78984375973989}"
28dea262-c934-4eb6-ace0-247ae6cdf6eb,DIOPSIS-231_Boer2_-_Drukdrainage_1,c9086889-6366-409e-8562-67e842116e55,,2025-07-18T22:34:16,2025-07-18T22:34:16,detection,unknown,Diptera,1,,,,object_15586,0.789490917887234,0.871577419704861,0.043154861373774,0.05707689073350697,machine,Diopsis 2025,,0.491080015897751,"{body_length_mm: 14.4538216568136}, {biomass_mg: 15.2843884411233}"
a8a50a4c-5dda-4c73-a395-e3aa2c194d16,DIOPSIS-231_Boer2_-_Drukdrainage_1,c9086889-6366-409e-8562-67e842116e55,,2025-07-18T22:34:16,2025-07-18T22:34:16,detection,animal,Plutellidae,1,,,,object_15612,0.598435900247157,0.888820122612847,0.03947639783754098,0.052268066406249925,machine,Diopsis 2025,,0.958293497562408,"{body_length_mm: 6.08158559262544}, {biomass_mg: 3.46007490199199}"
82834a79-e6fb-4561-b721-21e48b2fb63c,DIOPSIS-231_Boer2_-_Drukdrainage_1,4aee9943-d25a-42b7-8df7-928d737e782e,,2025-07-19T00:19:50,2025-07-19T00:19:50,detection,animal,Auchenorrhyncha indet.,1,,,,object_16113,0.675293427277885,0.796552124023437,0.02179719291266702,0.029178059895833997,machine,Diopsis 2025,,0.779146522283554,"{body_length_mm: 5.65519897673654}, {biomass_mg: 2.85798013366787}"
9a70de3b-093e-4300-ad2e-836774c2b568,DIOPSIS-231_Boer2_-_Drukdrainage_1,4aee9943-d25a-42b7-8df7-928d737e782e,,2025-07-19T00:19:50,2025-07-19T00:19:50,detection,unknown,Caenidae,1,,,,object_16109,0.586670635140599,0.706746080186632,0.02598823967680497,0.028421495225694038,machine,Diopsis 2025,,0.4932841360569,"{body_length_mm: 4.82584559277135}, {biomass_mg: 1.88329934340316}"
15bee174-4322-490e-8ff8-7c6f9a462ba3,DIOPSIS-231_Boer2_-_Drukdrainage_1,4aee9943-d25a-42b7-8df7-928d737e782e,,2025-07-19T00:19:50,2025-07-19T00:19:50,detection,animal,Caenidae,1,,,,object_16106,0.659232061573978,0.111345011393229,0.04157151363926803,0.05654037475585999,machine,Diopsis 2025,,0.650978724161784,"{body_length_mm: 3.7400234577002}, {biomass_mg: 0.963342526350711}"
3e891519-fbc4-42be-a7d0-0444d4a7fa27,DIOPSIS-231_Boer2_-_Drukdrainage_1,c1b5a340-8cc2-4e4e-95d8-61b9cd879146,,2025-07-19T02:17:05,2025-07-19T02:17:05,detection,animal,Auchenorrhyncha indet.,1,,,,object_16465,0.231638658424849,0.596836547851563,0.021791919841989027,0.028681572808158973,machine,Diopsis 2025,,0.80018538236618,"{body_length_mm: 3.95537023989727}, {biomass_mg: 1.11615224496598}"
cbdd24f8-b137-4b94-914b-e81a597c9893,DIOPSIS-231_Boer2_-_Drukdrainage_1,c1b5a340-8cc2-4e4e-95d8-61b9cd879146,,2025-07-19T02:17:05,2025-07-19T02:17:05,detection,animal,Auchenorrhyncha indet.,1,,,,object_16466,0.312327440672605,0.806307576497396,0.021142083933835043,0.02802456325954794,machine,Diopsis 2025,,0.880390107631683,"{body_length_mm: 4.44757925375289}, {biomass_mg: 1.51945056348069}"
1106dc87-02d8-48c0-911d-77a264b9c481,DIOPSIS-231_Boer2_-_Drukdrainage_1,f912e704-8f2c-460b-9d3a-0b0669ec3dbb,,2025-07-19T02:45:14,2025-07-19T02:45:14,detection,unknown,Chironomidae,1,,,,object_16534,0.595006213562317,0.520125562879774,0.021199527288319975,0.02862409803602506,machine,Diopsis 2025,,0.333073536554972,"{body_length_mm: 4.79268335581705}, {biomass_mg: 1.84945314297326}"
f4e6567d-3dc9-4550-aa80-5153ceefd84f,DIOPSIS-231_Boer2_-_Drukdrainage_1,f912e704-8f2c-460b-9d3a-0b0669ec3dbb,,2025-07-19T02:45:14,2025-07-19T02:45:14,detection,animal,Cicadellidae,1,,,,object_16529,0.405746842067508,0.557433878580729,0.021266370464446016,0.028103230794271017,machine,Diopsis 2025,,0.709349274635315,"{body_length_mm: 3.92317833126573}, {biomass_mg: 1.09241920279056}"
4878157b-b3c5-4cf8-abc9-ec1e34e4ee9f,DIOPSIS-231_Boer2_-_Drukdrainage_1,2c9a7a44-0536-4d07-b8b3-bdd8be6c38f8,,2025-07-19T02:51:09,2025-07-19T02:51:09,detection,animal,Caenidae,1,,,,object_16549,0.665235770962672,0.278126932779948,0.022146438318422,0.02881981743706602,machine,Diopsis 2025,,0.535526054246085,"{body_length_mm: 5.22672357973923}, {biomass_mg: 2.32308406346561}"
a8e9d3a1-000f-4979-8ea5-20b2ec815fa5,DIOPSIS-231_Boer2_-_Drukdrainage_1,2c9a7a44-0536-4d07-b8b3-bdd8be6c38f8,,2025-07-19T02:51:09,2025-07-19T02:51:09,detection,unknown,Too small for identification,1,,,,object_16548,0.785777555284198,0.670913628472222,0.02141844887964295,0.028374769422742974,machine,Diopsis 2025,,1.0,"{body_length_mm: 2.28892953638629}, {biomass_mg: 0.264822284729115}"
